timestamp,controller,theta_before,theta,precipitation_mm,forecast_precipitation_h1_mm,irrigation_mm,evapotranspiration_mm,drainage_mm,runoff_mm,mass_balance_error_mm,decision_latency_ms
2021-01-04 04:00:00,Fuzzy Controller,0.3137012976168255,0.3142262976168255,0.2,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-04 05:00:00,Fuzzy Controller,0.3142262976168255,0.3143896309501588,0.1,0.0,0.0,0.051,0.0,0.0,0.0,0.0004000003173132427
2021-01-04 06:00:00,Fuzzy Controller,0.3143896309501588,0.3155812976168255,0.4,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-04 07:00:00,Fuzzy Controller,0.3155812976168255,0.31604963095015887,0.2,0.0,0.0,0.059500000000000004,0.0,0.0,0.0,0.0004000003173132427
2021-01-04 08:00:00,Fuzzy Controller,0.31604963095015887,0.31604296428349216,0.1,0.0,0.0,0.102,0.0,0.0,0.0,0.0003999998625658918
2021-01-04 09:00:00,Fuzzy Controller,0.31604296428349216,0.31592296428349215,0.1,0.0,0.0,0.136,0.0,0.0,0.0,0.0004000003173132427
2021-01-04 10:00:00,Fuzzy Controller,0.31592296428349215,0.3152712976168255,0.0,0.0,0.0,0.1955,0.0,0.0,0.0,0.0003999998625658918
2021-01-04 11:00:00,Fuzzy Controller,0.3152712976168255,0.3147829642834922,0.1,0.0,0.0,0.24649999999999997,0.0,0.0,0.0,0.0003999998625658918
2021-01-04 12:00:00,Fuzzy Controller,0.3147829642834922,0.31474129761682546,0.2,0.0,0.0,0.2125,0.0,0.0,0.0,0.0003999998625658918
2021-01-04 13:00:00,Fuzzy Controller,0.31474129761682546,0.31428129761682544,0.1,0.0,0.0,0.23800000000000002,0.0,0.0,0.0,0.000499999714520527
2021-01-04 14:00:00,Fuzzy Controller,0.31428129761682544,0.31357296428349213,0.0,0.0,0.0,0.2125,0.0,0.0,0.0,0.0003999998625658918
2021-01-04 15:00:00,Fuzzy Controller,0.31357296428349213,0.3133112976168254,0.1,0.0,0.0,0.1785,0.0,0.0,0.0,0.0005000001692678779
2021-01-04 16:00:00,Fuzzy Controller,0.3133112976168254,0.31324796428349205,0.1,0.0,0.0,0.11900000000000001,0.0,0.0,0.0,0.000499999714520527
2021-01-04 17:00:00,Fuzzy Controller,0.31324796428349205,0.31329796428349205,0.1,0.0,0.0,0.085,0.0,0.0,0.0,0.000499999714520527
2021-01-04 18:00:00,Fuzzy Controller,0.31329796428349205,0.31309963095015875,0.0,0.0,0.0,0.059500000000000004,0.0,0.0,0.0,0.0005000001692678779
2021-01-04 19:00:00,Fuzzy Controller,0.31309963095015875,0.3129862976168254,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0003999998625658918
2021-01-04 20:00:00,Fuzzy Controller,0.3129862976168254,0.31320629761682534,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.0003999998625658918
2021-01-04 21:00:00,Fuzzy Controller,0.31320629761682534,0.3137596309501587,0.2,0.0,0.0,0.034,0.0,0.0,0.0,0.0021999999262334313
2021-01-04 22:00:00,Fuzzy Controller,0.3137596309501587,0.314007964283492,0.1,0.0,0.0,0.0255,0.0,0.0,0.0,0.0010000003385357559
2021-01-04 23:00:00,Fuzzy Controller,0.314007964283492,0.31425629761682533,0.1,0.0,0.0,0.0255,0.0,0.0,0.0,0.0005999995664751623
2021-01-05 00:00:00,Fuzzy Controller,0.31425629761682533,0.31586629761682533,0.5,0.0,0.0,0.017,0.0,0.0,0.0,0.0005000001692678779
2021-01-05 01:00:00,Fuzzy Controller,0.31586629761682533,0.3184196309501587,0.8,0.0,0.0,0.034,0.0,0.0,0.0,0.0004000003173132427
2021-01-05 02:00:00,Fuzzy Controller,0.3184196309501587,0.32000129761682533,0.5,0.0,0.0,0.0255,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 03:00:00,Fuzzy Controller,0.32000129761682533,0.3246112976168254,1.4,0.0,0.0,0.017,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 04:00:00,Fuzzy Controller,0.3246112976168254,0.3352212976168254,3.2,0.0,0.0,0.017,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 05:00:00,Fuzzy Controller,0.3352212976168254,0.34516463095015876,3.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 06:00:00,Fuzzy Controller,0.34516463095015876,0.34574629761682546,0.2,0.0,0.0,0.0255,0.0,0.0,0.0,0.000499999714520527
2021-01-05 07:00:00,Fuzzy Controller,0.34574629761682546,0.34590963095015875,0.1,0.0,0.0,0.051,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 08:00:00,Fuzzy Controller,0.34590963095015875,0.34556963095015875,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 09:00:00,Fuzzy Controller,0.34556963095015875,0.3450312976168254,0.0,0.0,0.0,0.1615,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 10:00:00,Fuzzy Controller,0.3450312976168254,0.34426629761682537,0.0,0.0,0.0,0.2295,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 11:00:00,Fuzzy Controller,0.34426629761682537,0.3432462976168254,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 12:00:00,Fuzzy Controller,0.3432462976168254,0.3421412976168254,0.0,0.0,0.0,0.3315,0.0,0.0,0.0,0.0005000001692678779
2021-01-05 13:00:00,Fuzzy Controller,0.3421412976168254,0.3411212976168254,0.0,0.0,0.0,0.306,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 14:00:00,Fuzzy Controller,0.3411212976168254,0.34015796428349204,0.0,0.0,0.0,0.28900000000000003,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 15:00:00,Fuzzy Controller,0.34015796428349204,0.3393079642834921,0.0,0.0,0.0,0.255,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 16:00:00,Fuzzy Controller,0.3393079642834921,0.3386846309501587,0.0,0.0,0.0,0.187,0.0,0.0,0.0,0.0003999998625658918
2021-01-05 17:00:00,Fuzzy Controller,0.3386846309501587,0.3383446309501587,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.000499999714520527
2021-01-05 18:00:00,Fuzzy Controller,0.3383446309501587,0.3381462976168254,0.0,0.0,0.0,0.059500000000000004,0.0,0.0,0.0,0.000499999714520527
2021-01-05 19:00:00,Fuzzy Controller,0.3381462976168254,0.3380046309501587,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0005000001692678779
2021-01-05 20:00:00,Fuzzy Controller,0.3380046309501587,0.33786296428349205,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.000499999714520527
2021-01-05 21:00:00,Fuzzy Controller,0.33786296428349205,0.3377496309501587,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0004000003173132427
2021-01-05 22:00:00,Fuzzy Controller,0.3377496309501587,0.33763629761682534,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0005000001692678779
2021-01-05 23:00:00,Fuzzy Controller,0.33763629761682534,0.337522964283492,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0005000001692678779
2021-01-06 00:00:00,Fuzzy Controller,0.337522964283492,0.33740963095015863,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0010999997357430402
2021-01-06 01:00:00,Fuzzy Controller,0.33740963095015863,0.33726796428349193,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 02:00:00,Fuzzy Controller,0.33726796428349193,0.3371546309501586,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.000499999714520527
2021-01-06 03:00:00,Fuzzy Controller,0.3371546309501586,0.33737463095015857,0.1,0.0,0.0,0.034,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 04:00:00,Fuzzy Controller,0.33737463095015857,0.33792796428349187,0.2,0.0,0.0,0.034,0.0,0.0,0.0,0.0004000003173132427
2021-01-06 05:00:00,Fuzzy Controller,0.33792796428349187,0.3381196309501585,0.1,0.0,0.0,0.0425,0.0,0.0,0.0,0.0004000003173132427
2021-01-06 06:00:00,Fuzzy Controller,0.3381196309501585,0.3379779642834918,0.0,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 07:00:00,Fuzzy Controller,0.3379779642834918,0.3381129642834918,0.1,0.0,0.0,0.059500000000000004,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 08:00:00,Fuzzy Controller,0.3381129642834918,0.3383829642834918,0.2,0.0,0.0,0.11900000000000001,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 09:00:00,Fuzzy Controller,0.3383829642834918,0.3381779642834918,0.1,0.0,0.0,0.1615,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 10:00:00,Fuzzy Controller,0.3381779642834918,0.3383846309501584,0.3,0.0,0.0,0.23800000000000002,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 11:00:00,Fuzzy Controller,0.3383846309501584,0.3381729642834918,0.2,0.0,0.0,0.2635,0.0,0.0,0.0,0.0004000003173132427
2021-01-06 12:00:00,Fuzzy Controller,0.3381729642834918,0.33820963095015844,0.3,0.0,0.0,0.28900000000000003,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 13:00:00,Fuzzy Controller,0.33820963095015844,0.3392746309501584,0.6,0.0,0.0,0.2805,0.0,0.0,0.0,0.0005000001692678779
2021-01-06 14:00:00,Fuzzy Controller,0.3392746309501584,0.34053796428349176,0.6,0.0,0.0,0.221,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 15:00:00,Fuzzy Controller,0.34053796428349176,0.34238963095015845,0.7,0.0,0.0,0.14450000000000002,0.0,0.0,0.0,0.0004000003173132427
2021-01-06 16:00:00,Fuzzy Controller,0.34238963095015845,0.34343963095015845,0.4,0.0,0.0,0.085,0.0,0.0,0.0,0.0004000003173132427
2021-01-06 17:00:00,Fuzzy Controller,0.34343963095015845,0.34385129761682515,0.2,0.0,0.0,0.0765,0.0,0.0,0.0,0.0003999998625658918
2021-01-06 18:00:00,Fuzzy Controller,0.34385129761682515,0.34398629761682514,0.1,0.0,0.0,0.059500000000000004,0.0,0.0,0.0,0.0005000001692678779
2021-01-06 19:00:00,Fuzzy Controller,0.34398629761682514,0.3441779642834918,0.1,0.0,0.0,0.0425,0.0,0.0,0.0,0.0003999998625658918
